id,code,kind,parent_id:id,sequence,name,plain_label,name_en,featured,active,description,hint_terms
spec_traditional_cookie_baker,traditional-cookie-baker,role,spec_bakery_traditional_sweets,70,نان‌برنجی و نخودچی‌پز,نان برنجی,Traditional Persian cookie baker,0,1,نان‌برنجی، نخودچی، نان‌بادامی، نان‌گردویی، کلوچه و شیرینی‌های آردیِ سنتی را می‌پزد و بسته می‌کند.,نان برنجی نخودچی نان بادامی نان گردویی شیرینی کرمانشاهی نان چای
spec_regional_sweets_maker,regional-sweets-maker,role,spec_bakery_traditional_sweets,80,سازنده‌ی شیرینی‌های محلی,شیرینی محلی,Regional sweets maker,0,1,شیرینی‌های محلیِ ایران مثلِ کلمپه، کلوچه‌ی فومن، لوز، کاک، باسلوق و قطاب را به روشِ اصیلِ منطقه می‌سازد.,کلمپه کلوچه لوز کاک باسلوق قطاب شیرینی محلی
spec_pashmak_noghl_maker,pashmak-noghl-maker,role,spec_bakery_traditional_sweets,90,پشمک، نقل و نبات‌ساز,پشمک و نقل,"Pashmak, noghl and rock candy maker",0,1,پشمک را رشته‌رشته می‌کشد، نقل را در دیگِ گردان می‌سازد و نبات و آب‌نباتِ سنتی را بلوری می‌بندد.,پشمک نقل نبات شاخ نبات آب نبات سنتی
spec_ice_cream_maker,ice-cream-maker,role,spec_bakery_ice_cream_desserts,10,بستنی‌ساز,بستنی‌ساز,Ice cream maker,0,1,مخلوطِ بستنی را فرمول‌بندی، پاستوریزه و در دستگاه منجمد می‌کند و طعم‌های گوناگون را در کارگاه یا بستنی‌فروشی می‌سازد.,بستنی ساز بستنی فروشی کارگاه بستنی
spec_traditional_ice_cream_maker,traditional-ice-cream-maker,role,spec_bakery_ice_cream_desserts,20,بستنی‌سازِ سنتی,بستنی سنتی,Traditional Persian ice cream maker,0,1,بستنیِ سنتیِ زعفرانی با ثعلب، گلاب، پسته و خامه‌یخ و بستنیِ نونی را می‌سازد.,بستنی سنتی بستنی اکبر مشتی بستنی زعفرانی بستنی نونی بستنی گل و بلبل
spec_gelato_maker,gelato-maker,role,spec_bakery_ice_cream_desserts,30,جلاتوساز,جلاتوساز,Gelato maker,0,1,جلاتو و سوربه را با فرمولِ متعادل و موادِ تازه می‌سازد و در ویترین با بافت و دمای درست عرضه می‌کند.,جلاتو سوربه بستنی ایتالیایی
spec_faloodeh_maker,faloodeh-maker,role,spec_bakery_ice_cream_desserts,40,فالوده‌ساز,فالوده,Faloodeh maker,0,1,رشته‌ی فالوده و شربتِ گلاب را آماده و نیمه‌یخ می‌کند و فالوده را تازه سرو یا بسته‌بندی می‌کند.,فالوده فالوده شیرازی پالوده
spec_ice_cream_counter_server,ice-cream-counter-server,role,spec_bakery_ice_cream_desserts,50,متصدیِ پیشخوانِ بستنی و دسر,فروش بستنی,Ice cream and dessert counter server,0,1,بستنی، فالوده، آبمیوه‌بستنی و دسر را آماده و سرو می‌کند، ویترین را مرتب و سرد نگه می‌دارد و پول می‌گیرد.,بستنی فروش آبمیوه بستنی فروشنده بستنی کارگر بستنی فروشی
spec_ice_cream_production_operator,ice-cream-production-operator,role,spec_bakery_ice_cream_desserts,60,اپراتورِ خطِ تولیدِ بستنی,کارخانه بستنی,Ice cream production line operator,0,1,خطِ صنعتیِ پاستوریزه، انجماد، پرکردن و بسته‌بندیِ بستنی را کنترل و تونلِ انجماد و انبارِ سرد را پایش می‌کند.,کارخانه بستنی بستنی صنعتی تونل انجماد
spec_dessert_cook,dessert-cook,role,spec_bakery_ice_cream_desserts,70,آشپزِ دسر,دسرساز,Dessert cook (restaurant),0,1,در رستوران یا کافه دسرهای بشقابی، موس، چیزکیک و تارت را آماده و در زمانِ سفارش چیده و سرو می‌کند.,دسر ساز دسر رستوران چیزکیک تیرامیسو
spec_traditional_dessert_maker,traditional-dessert-maker,role,spec_bakery_ice_cream_desserts,80,سازنده‌ی دسرهای سنتی,دسر سنتی,Traditional Persian dessert maker,0,1,شله‌زرد، فرنی، شیربرنج، حلوا، مسقطی و یخ‌دربهشت را برای سرو، نذر یا مراسم در مقدارِ کم یا زیاد می‌پزد.,شله زرد فرنی شیربرنج حلوا مسقطی دسر نذری
spec_crepe_waffle_maker,crepe-waffle-maker,role,spec_bakery_ice_cream_desserts,90,کرپ و وافل‌ساز,کرپ و وافل,Crepe and waffle maker,0,1,در کافه یا دسربار کرپ، وافل و پنکیک را جلوی مشتری می‌پزد و با سس، میوه و بستنی سرو می‌کند.,کرپ وافل پنکیک دسر بار
spec_extraction_theory,extraction-theory,competency,spec_coffee_making,100,دانشِ عصاره‌گیریِ قهوه,علمِ عصاره‌گیری,Coffee extraction theory,0,1,شناختنِ متغیرهای عصاره‌گیری مثلِ مقدارِ قهوه، مقدارِ نوشیدنی، زمان، دما و درشتیِ آسیاب، و اندازه‌گرفتنِ غلظت با رفرکتومتر. با این دانش می‌شود فهمید چرا یک قهوه ترش یا گس شده و چه چیزی را باید عوض کرد.,دوز و ییلد نسبت دم TDS رفرکتومتر درصد عصاره اکسترکشن زیرعصاره فراعصاره
spec_coffee_drink_recipes,coffee-drink-recipes,competency,spec_coffee_making,100,دستورِ نوشیدنی‌های قهوه,انواعِ قهوه,Coffee drink recipes,0,1,ساختنِ درست و یکسانِ نوشیدنی‌های رایج مثلِ اسپرسو، آمریکانو، کاپوچینو، لاته، فلت‌وایت، ماکیاتو، کورتادو و موکا با نسبتِ درستِ قهوه و شیر و اندازهٔ فنجان.,کاپوچینو لاته آمریکانو موکا فلت وایت کورتادو ماکیاتو منوی قهوه
spec_milk_science,milk-science,competency,spec_coffee_making,100,شناختِ شیر و شیرهای گیاهی,شناختِ شیر,Milk and plant-milk science,0,1,دانستنِ این‌که پروتئین، چربی و قندِ شیر در گرما چه رفتاری دارند، چرا شیرِ کم‌چرب یا پرچرب فومِ متفاوت می‌دهد، و شیرهای گیاهی مثلِ جو، بادام و سویا چطور کف می‌کنند یا می‌بُرند.,شیر جو شیر بادام شیر سویا شیر بدون لاکتوز بریدن شیر چربی شیر
spec_cold_brew,cold-brew,competency,spec_coffee_making,100,قهوهٔ سرددم و قهوه‌های سرد,کُلد برو,Cold brew and cold coffee,0,1,دم‌کردنِ قهوه با آبِ سرد در چند ساعت، قطره‌ایِ سرد، قهوهٔ سرد با نیتروژن و قهوهٔ یخیِ ژاپنی، همراه با نگهداریِ ایمن در یخچال و تاریخ‌گذاری.,کلد برو کلد دریپ آیس کافی نیترو قهوه سرد آیس لاته
spec_batch_brew,batch-brew,competency,spec_coffee_making,100,دم‌آوریِ حجمی با قهوه‌ساز,قهوه‌سازِ فیلتری,Batch brewing,0,1,کار با دستگاه‌های قهوه‌سازِ فیلتریِ بزرگ برای صبحانهٔ هتل، اداره و مراسم: تنظیمِ نسبت، نگه‌داشتنِ دما بدونِ سوختنِ قهوه و تمیزکردنِ مخزن.,قهوه فیلتری قهوه ساز بزرگ بچ برو قهوه دمی حجمی ترموس قهوه
spec_turkish_coffee,turkish-coffee,competency,spec_coffee_making,100,قهوهٔ ترک,قهوهٔ ترک,Turkish coffee,0,1,آماده‌کردنِ قهوهٔ ترک در قهوه‌جوش (جِزوه) یا روی شن، با آسیابِ بسیار نرم، اندازهٔ شکر به سلیقهٔ مهمان و کفِ درست.,قهوه ترک جزوه قهوه جوش قهوه روی شن قهوه فال
spec_arabic_coffee_gahwa,arabic-coffee-gahwa,competency,spec_coffee_making,100,قهوهٔ عربی و قهوهٔ سنتیِ جنوب,قهوهٔ هل‌دار,Arabic coffee (gahwa),0,1,برشته‌کردنِ سبکِ دانه، جوشاندن با هل و گاهی زعفران و گل‌محمدی در دَلّه، و پذیرایی با فنجانِ کوچک به شیوهٔ بوشهر، خوزستان و هرمزگان.,قهوه عربی قهوه بوشهری دله قهوه هل قهوه قلبه گهوه
spec_coffee_origins_processing,coffee-origins-processing,competency,spec_coffee_making,100,شناختِ خاستگاه و فرآوریِ قهوه,شناختِ دانهٔ قهوه,Coffee origins and processing,0,1,شناختنِ گونه‌های عربیکا و روبوستا، واریته‌ها، کشورها و ارتفاعِ کشت، و روش‌های فرآوریِ شسته، طبیعی و عسلی، و اثرِ هرکدام بر طعم.,عربیکا روبوستا قهوه اتیوپی قهوه برزیل فرآوری شسته فرآوری طبیعی هانی پروسس تک خاستگاه
spec_coffee_storage_freshness,coffee-storage-freshness,competency,spec_coffee_making,100,نگهداری و تازگیِ قهوه,نگهداریِ قهوه,Coffee storage and freshness,0,1,نگهداریِ دانه و قهوهٔ آسیاب‌شده دور از هوا، نور، رطوبت و گرما، رعایتِ زمانِ استراحت پس از برشته‌شدن و مصرف به ترتیبِ تاریخ.,تاریخ رست قهوه کهنه ظرف قهوه دریچه یکطرفه استراحت قهوه
spec_chocolate_drinks,chocolate-drinks,competency,spec_coffee_making,100,نوشیدنی‌های شکلاتی و کاکائو,هات‌چاکلت,Chocolate and cocoa drinks,0,1,آماده‌کردنِ هات‌چاکلت، شیرکاکائو و نوشیدنی‌های شکلاتیِ سرد با پودرِ کاکائو یا شکلاتِ تخته‌ای، بدونِ دلمه‌شدن و با شیرینیِ سنجیده.,هات چاکلت شیر کاکائو شکلات داغ کاکائو
spec_cupping_protocol,cupping-protocol,competency,spec_coffee_roasting_sourcing,100,کاپینگ به روشِ استاندارد,کاپینگ,Coffee cupping protocol,0,1,ارزیابیِ قهوه با روشِ استانداردِ کاپینگ: آسیاب و وزنِ یکسان، دمای آب، شکستنِ لایه، چشیدن با قاشق و امتیازدادن در فرم تا نمونه‌ها منصفانه مقایسه شوند.,کاپینگ کاپر فرم SCA امتیاز قهوه قهوه اسپشیالتی کیو گریدر
spec_green_coffee_grading,green-coffee-grading,competency,spec_coffee_roasting_sourcing,100,درجه‌بندیِ قهوهٔ سبز,بررسیِ دانهٔ سبز,Green coffee grading,0,1,بررسیِ نمونهٔ دانهٔ سبز: شمردنِ دانه‌های معیوب، اندازهٔ دانه با الک، رطوبت، چگالی و بو، و تشخیصِ عیب‌هایی مثلِ دانهٔ سیاه، ترش، آفت‌زده یا کپک‌زده.,قهوه سبز دانه معیوب رطوبت قهوه اسکرین سایز درجه بندی قهوه
spec_green_coffee_trade,green-coffee-trade,competency,spec_coffee_roasting_sourcing,100,خرید و بازرگانیِ قهوهٔ سبز,خریدِ قهوهٔ سبز,Green coffee sourcing and trade,0,1,پیداکردنِ تأمین‌کننده، گرفتنِ نمونه پیش از خرید، قیمت‌گذاری بر پایهٔ بازارِ جهانی و کیفیت، قرارداد، شرایطِ حمل و بیمه، و پیگیریِ ترخیص.,واردات قهوه قرارداد خرید اینکوترمز بازار قهوه تامین کننده قهوه بورس قهوه
spec_green_coffee_storage,green-coffee-storage,competency,spec_coffee_roasting_sourcing,100,انبارداریِ قهوهٔ سبز,انبارِ دانهٔ سبز,Green coffee storage,0,1,نگهداریِ کیسه‌های دانهٔ سبز روی پالت، دور از دیوار، با دما و رطوبتِ کنترل‌شده، در کیسه‌های عایق، و پیشگیری از کپک و آفت.,انبار قهوه گونی قهوه گرین پرو رطوبت انبار کیسه قهوه سبز
spec_roast_profiling,roast-profiling,competency,spec_coffee_roasting_sourcing,100,طراحیِ پروفایلِ برشته‌کاری,پروفایلِ رُست,Roast profiling,0,1,طراحی و اجرای منحنیِ دما و زمانِ برشته‌کاری: دمای شارژ، نرخِ افزایشِ دما، ترکِ اول، زمانِ توسعه و پایان، و تنظیمِ آن برای هر دانه و هر روشِ دم.,پروفایل رست ترک اول زمان توسعه نرخ افزایش دما RoR رست روشن رست تیره دمای شارژ
spec_roaster_operation,roaster-operation,competency,spec_coffee_roasting_sourcing,100,کار با دستگاهِ برشته‌کاری,کار با دستگاهِ رُست,Roaster operation,0,1,روشن‌کردن و گرم‌کردنِ دستگاه، تنظیمِ شعله و جریانِ هوا و سرعتِ دیگ، شارژ و تخلیهٔ دانه، خنک‌کردن، و تمیزکردنِ پوسته‌گیر و دودکش.,دستگاه رست رستر دیگ رست سیکلون پوسته قهوه خنک کن
spec_roast_logging_software,roast-logging-software,competency,spec_coffee_roasting_sourcing,100,ثبتِ برشته‌کاری با نرم‌افزار,نرم‌افزارِ رُست,Roast logging software,0,1,وصل‌کردنِ حسگرهای دما به نرم‌افزارهایی مثلِ Artisan یا Cropster، ثبتِ هر بار برشته‌کاری، مقایسه با پروفایلِ مرجع و نگهداریِ سابقه.,آرتیزان کراپستر ترموکوپل لاگ رست نرم افزار رست
spec_roast_color_analysis,roast-color-analysis,competency,spec_coffee_roasting_sourcing,100,سنجشِ رنگ و درجهٔ برشته‌شدن,رنگِ رُست,Roast colour analysis,0,1,اندازه‌گرفتنِ رنگِ دانه و پودر با رنگ‌سنج، سنجشِ کاهشِ وزن در برشته‌کاری، و مقایسه با نمونهٔ مرجع برای یکسان‌ماندنِ محصول.,اگترون رنگ سنج درجه رست کاهش وزن رست
spec_coffee_blending,coffee-blending,competency,spec_coffee_roasting_sourcing,100,ترکیب‌سازیِ قهوه,ترکیبِ قهوه (بلند),Coffee blending,0,1,ساختنِ ترکیب از چند دانه برای طعمِ پایدار و قیمتِ مناسب، تصمیم دربارهٔ برشته‌کردنِ جدا یا با هم، و ثابت نگه‌داشتنِ طعم وقتی یک دانه عوض می‌شود.,بلند قهوه میکس قهوه ترکیب عربیکا روبوستا درصد روبوستا
spec_sample_roasting,sample-roasting,competency,spec_coffee_roasting_sourcing,100,برشته‌کاریِ نمونه,رُستِ نمونه,Sample roasting,0,1,برشته‌کردنِ مقدارِ کمِ دانهٔ سبز با دستگاهِ نمونه و درجهٔ استانداردِ کاپینگ تا پیش از خریدِ عمده بتوان کیفیت را سنجید.,سمپل رستر رست نمونه نمونه قهوه
spec_coffee_packaging_degassing,coffee-packaging-degassing,competency,spec_coffee_roasting_sourcing,100,بسته‌بندی و گاززداییِ قهوه,بسته‌بندیِ قهوه,Coffee packaging and degassing,0,1,آماده‌کردنِ قهوهٔ برشته برای بسته‌بندی پس از خروجِ گاز، کار با کیسهٔ دریچه‌دار و دستگاهِ دوخت یا نیتروژن، برچسبِ تاریخ و وزن، و کنترلِ نشتیِ بسته.,پاکت قهوه دریچه یکطرفه دوخت حرارتی نیتروژن برچسب قهوه
spec_tea_varieties,tea-varieties,competency,spec_tea_teahouse,100,شناختِ انواعِ چای و دمای دم,انواعِ چای,Tea varieties and brewing temperatures,0,1,شناختنِ چای سیاه، سبز، سفید، اولانگ و پوئر و چای‌های ایرانیِ لاهیجان و ارقامِ وارداتی، و دانستنِ دمای آب و زمانِ دمِ درستِ هرکدام؛ مثلاً چای سبز با آبِ حدودِ ۸۰ درجه و چای سیاه با آبِ جوش.,چای لاهیجان چای سبز چای سفید اولانگ پوئر چای کله مورچه چای شکسته دمای دم چای
spec_persian_tea_service,persian-tea-service,competency,spec_tea_teahouse,100,دم‌کردن و پذیراییِ چای به شیوهٔ ایرانی,چای ایرانی,Persian tea brewing and service,0,1,دم‌کردنِ چای در قوری روی سماور یا کتری، رنگ و عطرِ درست، تازه‌دم نگه‌داشتن و دورریختنِ چای مانده، و پذیرایی با استکان و نعلبکی، قند، نبات، خرما یا شیرینی.,چای تازه دم چای قند پهلو استکان نعلبکی چای نبات چای دارچین قوری
spec_herbal_infusions,herbal-infusions,competency,spec_tea_teahouse,100,دمنوش‌های گیاهی,دمنوش,Herbal infusions,0,1,آماده‌کردنِ دمنوش‌هایی مثلِ گل‌گاوزبان، به‌لیمو، بابونه، چای ترش، دارچین و زعفران، با شناختِ گیاهِ سالم و بی‌کپک و بدونِ ادعای درمانی.,دمنوش گل گاوزبان به لیمو چای ترش بابونه دمنوش زعفران عطاری
spec_specialty_tea_brewing,specialty-tea-brewing,competency,spec_tea_teahouse,100,دم‌آوریِ تخصصیِ چای,چای تخصصی,Specialty tea brewing,0,1,دم‌کردنِ چای به روش‌های تخصصی مثلِ گونگ‌فو با قوریِ کوچک و چند دم، ماچا با همزنِ بامبو، و چای‌های سردِ دم‌کشیده، با وزن و زمانِ دقیق.,گونگ فو ماچا گایوان چای سرد دم تی بار
spec_iced_and_bubble_tea,iced-and-bubble-tea,competency,spec_tea_teahouse,100,چای سرد، شیرچای و بابل‌تی,بابل‌تی,"Iced tea, milk tea and bubble tea",0,1,ساختنِ چای سرد، شیرچای و بابل‌تی: پختنِ مرواریدهای تاپیوکا، نگهداریِ ایمنِ آن‌ها در زمانِ مجاز، شربت‌های طعم‌دار و درب‌بندیِ لیوان.,بابل تی تاپیوکا شیر چای آیس تی چای ماسالا
spec_tea_tasting_evaluation,tea-tasting-evaluation,competency,spec_tea_teahouse,100,چای‌چشی و ارزیابیِ چای,چای‌چشی,Tea tasting and grading,0,1,ارزیابیِ برگِ خشک، رنگِ دم، برگِ دم‌کشیده و طعم با روشِ استاندارد، درجه‌بندیِ چای و تشخیصِ کهنگی، رطوبت و آمیختگی.,چای چش تستر چای درجه بندی چای ارزیابی چای
spec_tea_blending,tea-blending,competency,spec_tea_teahouse,100,ترکیب‌سازیِ چای,ترکیبِ چای,Tea blending,0,1,ساختنِ ترکیب‌های ثابت از چند چای و افزودنی‌هایی مثلِ هل، دارچین، برگاموت یا گل، با دستورِ مکتوب، وزنِ دقیق و ثبتِ سری.,چای ارل گری چای هل چای معطر میکس چای
spec_tea_processing,tea-processing,competency,spec_tea_teahouse,100,فرآوریِ برگِ چای,کارخانهٔ چای,Tea leaf processing,0,1,کار در مراحلِ کارخانهٔ چای: پلاساندن، مالش، تخمیر (اکسایش)، خشک‌کردن و درجه‌بندی، با کنترلِ دما و رطوبت در هر مرحله.,پلاس مالش چای تخمیر چای خشک کن چای کارخانه چای لاهیجان برگ سبز چای
spec_samovar_operation,samovar-operation,competency,spec_tea_teahouse,100,کار با سماور,سماورداری,Samovar operation,0,1,روشن‌کردن و نگه‌داشتنِ سماورِ برقی، گازی یا زغالی، پُرنگه‌داشتنِ آب، جوش‌زداییِ مرتب، و پیشگیری از سوختگی و روشن‌ماندنِ سماورِ خالی.,سماور سماور زغالی سماور گازی جرم سماور سماوردار آبجوش
spec_traditional_teahouse_customs,traditional-teahouse-customs,competency,spec_tea_teahouse,100,آدابِ پذیرایی در چای‌خانه و سفره‌خانهٔ سنتی,آدابِ سفره‌خانه,Traditional teahouse and sofrekhaneh customs,0,1,پذیرایی به شیوهٔ چای‌خانه و سفره‌خانهٔ ایرانی: نشستن روی تخت، چیدنِ سینی و سفره، ترتیبِ آوردنِ چای، غذا و شیرینی، احترام به خانواده‌ها و حفظِ فضای آرام و سنتی.,قهوه خانه سفره خانه تخت سنتی سینی چای چای خانه سنتی
spec_hookah_preparation,hookah-preparation,competency,spec_tea_teahouse,100,آماده‌کردنِ قلیان,آماده‌کردنِ قلیان,Hookah preparation,0,1,آماده‌کردنِ قلیان در مجموعه‌ای که مجوزِ عرضه دارد: پُرکردنِ سر، گذاشتنِ زغال، تنظیمِ آب و هوا‌گیری، عوض‌کردنِ زغال، و رعایتِ ممنوعیتِ عرضه به افرادِ زیرِ ۱۸ سال.,قلیان سر قلیان زغال قلیان تنباکو قلیان سرا
spec_fruit_selection_handling,fruit-selection-handling,competency,spec_juice_traditional_drinks,100,انتخاب و آماده‌کردنِ میوه,میوه‌شناسی,Fruit selection and handling,0,1,انتخابِ میوهٔ رسیده و سالم، نگهداری در دمای مناسبِ هر میوه، شستن و ضدعفونیِ میوه و سبزی، و جداکردنِ میوهٔ لک‌دار یا کپک‌زده.,میوه رسیده ضدعفونی میوه شستن سبزی انبار میوه میوه لک دار
spec_fresh_juice_hygiene,fresh-juice-hygiene,competency,spec_juice_traditional_drinks,100,بهداشتِ آبمیوهٔ طبیعی,بهداشتِ آبمیوه,Fresh juice hygiene,0,1,رعایتِ این‌که آبمیوهٔ تازه پاستوریزه نیست: گرفتن نزدیکِ زمانِ سرو، نگهداری در یخچال و دورریختن پس از زمانِ مجاز، و شستنِ روزانهٔ آبمیوه‌گیر و ظرف‌ها.,آبمیوه طبیعی آب هویج آب پرتقال پاستوریزه شستن آبمیوه گیری
spec_juicer_blender_operation,juicer-blender-operation,competency,spec_juice_traditional_drinks,100,کار با آبمیوه‌گیر و مخلوط‌کن,آبمیوه‌گیری,Juicer and blender operation,0,1,کار با آبمیوه‌گیرِ صنعتی، دستگاهِ آب‌پرتقال‌گیر، آب‌هویج‌گیر و مخلوط‌کنِ پُرقدرت؛ بازکردن و تمیزکردنِ تیغه و توری، و ایمنیِ دست هنگامِ کار.,آبمیوه گیری مخلوط کن آب پرتقال گیری آب انار گیری بلندر
spec_smoothies_blended_drinks,smoothies-blended-drinks,competency,spec_juice_traditional_drinks,100,اسموتی، شیرموز و نوشیدنی‌های مخلوط,اسموتی و معجون,Smoothies and blended drinks,0,1,ساختنِ اسموتی، شیک، شیرموز، معجون و آب‌هویج‌بستنی با نسبتِ درستِ میوه، شیر، یخ و بستنی، و غلظت و شیرینیِ یکسان.,اسموتی شیک شیرموز معجون آب هویج بستنی بستنی آبمیوه شیر پسته
spec_ice_cream_serving,ice-cream-serving,competency,spec_juice_traditional_drinks,100,نگهداری و سرو بستنی,بستنی‌زدن,Ice cream holding and serving,0,1,نگهداریِ بستنی در دمای درست در انبارِ سرد و یخچالِ ویترینی، اسکوپ‌زدنِ هم‌اندازه، شستنِ اسکوپ در آبِ روان و پیشگیری از آب‌شدن و دوباره یخ‌زدن.,بستنی سنتی بستنی زعفرانی اسکوپ یخچال بستنی بستنی نونی
spec_syrup_making,syrup-making,competency,spec_juice_traditional_drinks,100,شربت‌پزی و ساختِ سیروپ,شربت‌پزی,Syrup making,0,1,پختنِ شربتِ ساده و سیروپ‌های طعم‌دار مثلِ زعفران، وانیل، کارامل، هل یا میوه، سنجیدنِ غلظت با بریکس‌سنج، ریختن در بطریِ تمیز و برچسب‌زدن.,سیروپ شربت ساده بریکس سیروپ کارامل سیروپ زعفران
spec_sharbat_making,sharbat-making,competency,spec_juice_traditional_drinks,100,شربت‌های سنتیِ ایرانی,شربتِ سنتی,Traditional Persian sharbats,0,1,ساختنِ شربت‌های سنتی مثلِ سکنجبین، بیدمشک، گلاب، خاکشیر، تخم‌شربتی، به‌لیمو، آبلیمو و شربتِ زعفران با دستورِ اصیل و شیرینیِ سنجیده.,سکنجبین شربت بیدمشک خاکشیر تخم شربتی شربت آبلیمو شربت گلاب شربت زعفران
spec_doogh_making,doogh-making,competency,spec_juice_traditional_drinks,100,دوغ‌سازی,دوغ‌زدن,Doogh making,0,1,ساختنِ دوغِ تازه از ماست، آب، نمک و سبزیِ خشک مثلِ پونه و نعناع، با غلظتِ درست، نگهداری در یخچال و شناختِ دوغِ گازدار و محلی.,دوغ محلی دوغ گازدار دوغ و پونه دوغ کف دار ماست
spec_herbal_distillation,herbal-distillation,competency,spec_juice_traditional_drinks,100,عرق‌گیری و گلاب‌گیری,عرق‌گیری,Herbal distillation,0,1,گرفتنِ عرقیاتِ گیاهی مثلِ گلاب، عرقِ نعناع، بیدمشک و شاتره با تقطیر با بخار، جداکردنِ اسانس، بطری‌کردنِ تمیز و برچسبِ درست، بدونِ ادعای درمانی.,گلاب گیری عرق نعناع عرق بیدمشک دیگ عرق گیری قمصر عرقیات
spec_fermented_soft_drinks,fermented-soft-drinks,competency,spec_juice_traditional_drinks,100,نوشیدنی‌های تخمیریِ بدونِ الکل,کامبوچا و تخمیری,Non-alcoholic fermented drinks,0,1,ساختنِ کامبوچا، کفیرِ آبی و آب‌غوره یا سرکه‌های نوشیدنی با کنترلِ اسیدیته، دما و زمان تا نوشیدنی ایمن و بدونِ الکلِ قابلِ‌توجه بماند.,کامبوچا کفیر آبی اسکوبی نوشیدنی تخمیری پروبیوتیک
spec_malt_beverage_brewing,malt-beverage-brewing,competency,spec_juice_traditional_drinks,100,تولیدِ ماءالشعیر و نوشیدنیِ مالت,ماءالشعیر,Malt beverage brewing,0,1,تولیدِ نوشیدنیِ مالتِ بدونِ الکل: آسیابِ مالت، ماشینگ و گرفتنِ عصارهٔ قند، جوشاندن با رازک، صاف‌کردن، طعم‌دادن، گازدار و پاستوریزه‌کردن.,ماءالشعیر مالت ماشینگ رازک آبجو بدون الکل
spec_bar_workflow,bar-workflow,competency,spec_bar_operations,100,گردشِ کار پشتِ بار,نظمِ کارِ بار,Bar workflow,0,1,چیدنِ ایستگاه طوری که دست‌ها کم‌ترین رفت‌وآمد را داشته باشند، ترتیبِ ساختنِ سفارش‌ها، کار با فیشِ سفارش در ساعتِ شلوغ و هماهنگی با صندوق و سالن.,ساعت شلوغ فیش سفارش ایستگاه بار ترتیب سفارش سرعت بار
spec_bar_setup_closing,bar-setup-closing,competency,spec_bar_operations,100,باز و بسته‌کردنِ بار,آماده‌کردن و بستنِ بار,Bar opening and closing routines,0,1,آماده‌کردنِ بار پیش از باز شدن (گرم‌کردنِ دستگاه، تنظیمِ آسیاب، پُرکردنِ یخ، شیر، لیوان و سیروپ) و بستنِ آن (شستنِ دستگاه، خالی‌کردنِ یخ‌ها، ثبتِ کسری‌ها) با فهرستِ کنترل.,چک لیست بار باز کردن کافه بستن کافه آماده سازی بار میزانپلاس بار
spec_beverage_menu_design,beverage-menu-design,competency,spec_bar_operations,100,طراحیِ منوی نوشیدنی,منوی نوشیدنی,Beverage menu design,0,1,انتخابِ نوشیدنی‌ها و اندازه‌ها، نام و توضیحِ روشن، قیمت‌گذاری بر پایهٔ هزینه و بازار، و منوی فصلی که با توانِ بار و انبار جور باشد.,منو کافه منوی فصلی قیمت گذاری منو مهندسی منو
spec_signature_drink_development,signature-drink-development,competency,spec_bar_operations,100,ساختنِ نوشیدنیِ ویژه,نوشیدنیِ ابتکاری,Signature drink development,0,1,طراحیِ نوشیدنیِ تازه با آزمون و خطا، تعادلِ شیرینی، ترشی، تلخی و عطر، نوشتنِ دستورِ دقیق و آموزشِ آن به همکاران.,نوشیدنی ویژه سیگنچر نوشیدنی جدید ابداع نوشیدنی
spec_bar_quality_control,bar-quality-control,competency,spec_bar_operations,100,کنترلِ کیفیتِ روزانهٔ بار,کیفیتِ روزانه,Daily bar quality control,0,1,چشیدنِ نوشیدنی‌ها در آغازِ هر نوبت، ثبتِ تنظیمِ آسیاب و دستورِ روز، بررسیِ تاریخِ شیر و سیروپ، و بازگرداندنِ نوشیدنیِ نامناسب پیش از رسیدن به مهمان.,کنترل کیفیت دفتر تنظیم آسیاب تست روزانه یکنواختی طعم
spec_takeaway_beverage_packaging,takeaway-beverage-packaging,competency,spec_bar_operations,100,بسته‌بندیِ نوشیدنیِ بیرون‌بر و ارسالی,بیرون‌بر,Takeaway and delivery beverage packaging,0,1,انتخابِ لیوان و درب و جالیوانیِ مناسبِ داغ و سرد، جداکردنِ یخ برای راهِ دور، پلمب‌کردن برای ارسال، و نوشتنِ نام و سفارش روی لیوان.,بیرون بر لیوان کاغذی جا لیوانی درب لیوان پیک اسنپ فود
spec_mocktail_mixology,mocktail-mixology,competency,spec_bar_operations,100,ساختنِ موکتل و نوشیدنیِ ترکیبیِ بدونِ الکل,موکتل,Non-alcoholic mixology (mocktails),0,1,ساختنِ نوشیدنی‌های ترکیبیِ بدونِ الکل مثلِ موهیتو، لیموناد و پانچ با شیکر، همزن و صافی، اندازه‌گیری با جیگر، و تعادلِ ترش، شیرین و گاز.,موکتل موهیتو لیموناد شیکر جیگر پانچ میکسولوژی
spec_garnish_preparation,garnish-preparation,competency,spec_bar_operations,100,آماده‌کردنِ تزئینِ نوشیدنی,تزئینِ نوشیدنی,Garnish preparation,0,1,برش‌زدنِ میوه، نعناع و پوستِ مرکبات برای تزئین، نگهداریِ تازه و سرد در طولِ نوبت، و کارِ ایمن با چاقوی کوچکِ بار.,تزئین لیوان برش لیمو پوست پرتقال برگ نعناع گارنیش
